# [항공] 출처: 한국무역협회(KITA) | 시장 평균 항공운임(Air Freight), 부산발 | 부대비용 별도 / 이용 항공사·물동량·결제조건에 따라 상이 | 운임 업로드: 매월 첫째 주 | 단위: USD
분류,출발(도시),도착(국가),도착(도시),년,월,TEU,FEU,단위(USD-해상),100kg,300kg,500kg,단위(USD-항공),업데이트 일자
항공,Incheon,유럽,Paris,2016,06,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,06,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,06,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,06,,,,4500.0,4400.0,4300.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,06,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,06,,,,2100.0,2000.0,1900.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,06,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,06,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,06,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,06,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,06,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,06,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,06,,,,1050.0,950.0,850.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,06,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,06,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,06,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,06,,,,2600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,06,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,06,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,06,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,06,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,06,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,06,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,06,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,06,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,07,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,07,,,,4700.0,4600.0,4500.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,07,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,07,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,07,,,,3900.0,3800.0,3700.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,07,,,,4700.0,4600.0,4500.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,07,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,07,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,07,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,07,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,07,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,07,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,07,,,,4300.0,4200.0,4100.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,07,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,07,,,,2100.0,2000.0,1900.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,07,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,07,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,07,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,07,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,07,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,07,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,07,,,,1050.0,950.0,850.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,07,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,07,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,07,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,07,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,07,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,07,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,07,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,07,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,07,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,07,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,07,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,07,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,08,,,,4700.0,4600.0,4500.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,08,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,08,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,08,,,,4900.0,4800.0,4700.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,08,,,,2300.0,2200.0,2100.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,08,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,08,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,08,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,08,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,08,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,08,,,,2100.0,2000.0,1900.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,08,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,08,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,08,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,08,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,08,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,08,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,08,,,,1050.0,950.0,850.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,08,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,08,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,08,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,08,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,08,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,08,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,08,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,08,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,08,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,08,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,09,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,09,,,,5400.0,5300.0,5200.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,09,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,09,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,09,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,09,,,,4900.0,4800.0,4700.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,09,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,09,,,,2250.0,2150.0,2050.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,09,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,09,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,09,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,09,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,09,,,,1900.0,1800.0,1700.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,09,,,,1500.0,1400.0,1300.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,09,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,09,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,09,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,09,,,,1050.0,950.0,850.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,09,,,,1600.0,1500.0,1400.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,09,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,09,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,09,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,09,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,09,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,09,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,09,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,09,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,09,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,09,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,10,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,10,,,,5600.0,5500.0,5400.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,10,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,10,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,10,,,,3900.0,3800.0,3700.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,10,,,,4900.0,4800.0,4700.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,10,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,10,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,10,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,10,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,10,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,10,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,10,,,,4400.0,4300.0,4200.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,10,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,10,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,10,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,10,,,,1900.0,1800.0,1700.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,10,,,,1400.0,1300.0,1200.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,10,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,10,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,10,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,10,,,,1050.0,950.0,850.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,10,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,10,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,10,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,10,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,10,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,10,,,,3500.0,3300.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,10,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,10,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,10,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,10,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,10,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,10,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,11,,,,4300.0,4200.0,4100.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,11,,,,5700.0,5600.0,5500.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,11,,,,4200.0,4100.0,4000.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,11,,,,4500.0,4400.0,4300.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,11,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,11,,,,5000.0,4900.0,4800.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,11,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,11,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,11,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,11,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,11,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,11,,,,2250.0,2150.0,2050.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,11,,,,4400.0,4300.0,4200.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,11,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,11,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,11,,,,900.0,800.0,700.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,11,,,,1650.0,1550.0,1450.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,11,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,11,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,11,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,11,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,11,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,11,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,11,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,11,,,,4300.0,4200.0,4100.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,11,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,11,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,11,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,11,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,11,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,11,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,11,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,11,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,11,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2016,12,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2016,12,,,,5700.0,5600.0,5500.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2016,12,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,북미,New York,2016,12,,,,4300.0,4200.0,4100.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2016,12,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2016,12,,,,5000.0,4900.0,4800.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2016,12,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2016,12,,,,3200.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,12,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,12,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,12,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2016,12,,,,2250.0,2150.0,2050.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2016,12,,,,4400.0,4300.0,4200.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2016,12,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2016,12,,,,2300.0,2200.0,2100.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2016,12,,,,1000.0,900.0,800.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2016,12,,,,1650.0,1550.0,1450.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2016,12,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2016,12,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2016,12,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2016,12,,,,2100.0,2000.0,1900.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2016,12,,,,1100.0,1000.0,900.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2016,12,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2016,12,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2016,12,,,,4300.0,4200.0,4100.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2016,12,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2016,12,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2016,12,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2016,12,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2016,12,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2016,12,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2016,12,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2016,12,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2016,12,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2017,01,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2017,01,,,,5000.0,4900.0,4800.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2017,01,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,북미,New York,2017,01,,,,4000.0,3900.0,3800.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2017,01,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2017,01,,,,5100.0,5000.0,4900.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2017,01,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2017,01,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,01,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,01,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,01,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2017,01,,,,2250.0,2150.0,2050.0,USD,2026-05-24
항공,Incheon,아시아,Ulaanbaatar,2017,01,,,,4400.0,4300.0,4200.0,USD,2026-05-24
항공,Incheon,아시아,Hanoi,2017,01,,,,2000.0,1900.0,1800.0,USD,2026-05-24
항공,Incheon,아시아,Hochiminh,2017,01,,,,2200.0,2100.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,HongKong,2017,01,,,,1000.0,900.0,800.0,USD,2026-05-24
항공,Incheon,아시아,Jakarta,2017,01,,,,1650.0,1550.0,1450.0,USD,2026-05-24
항공,Incheon,아시아,MANILA,2017,01,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,일본,Tokyo,2017,01,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Beijing,2017,01,,,,1300.0,1200.0,1100.0,USD,2026-05-24
항공,Incheon,중국,Dalian,2017,01,,,,2100.0,2000.0,1900.0,USD,2026-05-24
항공,Incheon,중국,Shanghai,2017,01,,,,1200.0,1100.0,1000.0,USD,2026-05-24
항공,Incheon,중국,Tianjin,2017,01,,,,1700.0,1600.0,1500.0,USD,2026-05-24
항공,Incheon,아프리카,Cairo,2017,01,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,아프리카,Cape Town,2017,01,,,,4600.0,4500.0,4400.0,USD,2026-05-24
항공,Incheon,오세아니아,Auckland,2017,01,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,오세아니아,Sydney,2017,01,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,중동,Abu dhabi,2017,01,,,,3500.0,3300.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Dubai,2017,01,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,중동,Dammam,2017,01,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,중동,Riyadh,2017,01,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,중동,Kuwait,2017,01,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,중동,Tehran,2017,01,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,러시아,Moscow,2017,01,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,북미,Chicago,2017,02,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,북미,Dallas,2017,02,,,,5100.0,5000.0,4900.0,USD,2026-05-24
항공,Incheon,북미,Los Angeles,2017,02,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,북미,New York,2017,02,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,북미,Toronto,2017,02,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,중남미,Mexico City,2017,02,,,,4400.0,4300.0,4200.0,USD,2026-05-24
항공,Incheon,유럽,Amsterdam,2017,02,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,Frankfrut,2017,02,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,02,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,02,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,02,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2017,02,,,,2250.0,2150.0,2050.0,USD,2026-05-24
